transaction_id,customer_id,transaction_date,platform,product,quantity,unit_price,subtotal,shipping_cost,platform_fee,total_amount,year,month,quarter,day_of_week,is_weekend,season
626,453,2024-08-14,mercadolibre,jackets,1,21358,21358,3500,2776.54,24858,2024,8,3,2,False,Winter
403,310,2024-08-14,mercadolibre,pajamas,1,23673,23673,5500,3077.49,29173,2024,8,3,2,False,Winter
779,372,2024-08-15,mercadolibre,socks,3,5060,15180,3500,1973.4,18680,2024,8,3,3,False,Winter
PS-10221,722,2024-08-16,shopify,socks,1,11990,11990,3500,359.7,13990,2024,8,3,4,False,Winter
1777,498,2024-08-16,mercadolibre,tshirts,2,9075,18150,3500,2359.5,21650,2024,8,3,4,False,Winter
1346,13,2024-08-18,mercadolibre,socks,4,3178,12712,3500,1652.56,16212,2024,8,3,6,True,Winter
PS-10004,505,2024-08-18,shopify,jackets,1,27990,27990,3500,839.6999999999999,30490,2024,8,3,6,True,Winter
PS-10254,755,2024-08-20,shopify,jackets,1,13990,13990,0,419.7,13990,2024,8,3,1,False,Winter
PS-10086,587,2024-08-21,shopify,towels,2,12990,25980,3500,779.4,29480,2024,8,3,2,False,Winter
973,1,2024-08-21,mercadolibre,towels,4,10807,43228,0,5619.64,43228,2024,8,3,2,False,Winter
69,287,2024-08-22,mercadolibre,socks,3,3396,10188,3500,1324.44,13688,2024,8,3,3,False,Winter
PS-10279,780,2024-08-23,shopify,towels,1,19990,19990,0,599.6999999999999,19990,2024,8,3,4,False,Winter
1951,17,2024-08-23,mercadolibre,tshirts,1,11405,11405,3500,1482.65,14905,2024,8,3,4,False,Winter
PS-10173,674,2024-08-26,shopify,tshirts,2,4990,9980,5500,299.4,15480,2024,8,3,0,False,Winter
PS-10273,774,2024-08-26,shopify,towels,3,27990,83970,3500,2519.1,87470,2024,8,3,0,False,Winter
PS-10280,781,2024-08-27,shopify,towels,1,13990,13990,3500,419.7,16990,2024,8,3,1,False,Winter
1660,447,2024-08-27,mercadolibre,pajamas,3,15913,47739,0,6206.070000000001,47739,2024,8,3,1,False,Winter
353,43,2024-08-28,mercadolibre,shorts,2,15103,30206,0,3926.78,30206,2024,8,3,2,False,Winter
PS-10272,773,2024-08-28,shopify,socks,2,11990,23980,3500,719.4,27480,2024,8,3,2,False,Winter
972,18,2024-08-31,mercadolibre,jackets,2,22755,45510,0,5916.3,45510,2024,8,3,5,True,Winter
PS-10099,600,2024-08-31,shopify,socks,1,12990,12990,3500,389.7,14990,2024,8,3,5,True,Winter
983,10,2024-08-31,mercadolibre,jackets,4,24108,96432,0,12536.16,96432,2024,8,3,5,True,Winter
399,36,2024-09-01,mercadolibre,towels,2,15585,31170,0,4052.1,31170,2024,9,3,6,True,Spring
1542,43,2024-09-01,mercadolibre,shorts,2,14704,29408,5500,3823.04,34908,2024,9,3,6,True,Spring
PS-10071,572,2024-09-01,shopify,socks,1,19990,19990,3500,599.6999999999999,23490,2024,9,3,6,True,Spring
1979,83,2024-09-01,mercadolibre,shorts,4,16795,67180,0,8733.4,67180,2024,9,3,6,True,Spring
557,33,2024-09-02,mercadolibre,jackets,2,21649,43298,0,5628.74,43298,2024,9,3,0,False,Spring
PS-10238,739,2024-09-02,shopify,shorts,1,12990,12990,5500,389.7,18490,2024,9,3,0,False,Spring
1731,95,2024-09-02,mercadolibre,towels,3,12343,37029,0,4813.77,37029,2024,9,3,0,False,Spring
PS-10266,767,2024-09-04,shopify,jackets,1,4990,4990,3500,149.7,6990,2024,9,3,2,False,Spring
PS-10166,667,2024-09-04,shopify,jackets,2,13990,27980,0,839.4,27980,2024,9,3,2,False,Spring
PS-10265,766,2024-09-04,shopify,jackets,1,19990,19990,5500,599.6999999999999,24490,2024,9,3,2,False,Spring
PS-10148,649,2024-09-07,shopify,shorts,1,12990,12990,5500,389.7,18490,2024,9,3,5,True,Spring
PS-10217,718,2024-09-08,shopify,socks,1,12990,12990,0,389.7,11990,2024,9,3,6,True,Spring
994,324,2024-09-08,mercadolibre,towels,1,10812,10812,3500,1405.56,14312,2024,9,3,6,True,Spring
PS-10164,665,2024-09-08,shopify,shorts,1,4990,4990,5500,149.7,9490,2024,9,3,6,True,Spring
785,275,2024-09-08,mercadolibre,shorts,1,13572,13572,3500,1764.36,17072,2024,9,3,6,True,Spring
1462,345,2024-09-09,mercadolibre,towels,4,8519,34076,0,4429.88,34076,2024,9,3,0,False,Spring
PS-10060,561,2024-09-10,shopify,pajamas,1,12990,12990,5500,389.7,18490,2024,9,3,1,False,Spring
PS-10022,523,2024-09-10,shopify,towels,3,4990,14970,5500,449.1,20470,2024,9,3,1,False,Spring
PS-10135,636,2024-09-11,shopify,pajamas,2,12990,25980,3500,779.4,27980,2024,9,3,2,False,Spring
1807,182,2024-09-11,mercadolibre,shorts,1,13069,13069,3500,1698.97,16569,2024,9,3,2,False,Spring
PS-10070,571,2024-09-12,shopify,tshirts,1,27990,27990,5500,839.6999999999999,32990,2024,9,3,3,False,Spring
668,277,2024-09-12,mercadolibre,shorts,2,12193,24386,3500,3170.1800000000003,27886,2024,9,3,3,False,Spring
PS-10127,628,2024-09-13,shopify,pajamas,1,27990,27990,3500,839.6999999999999,31490,2024,9,3,4,False,Spring
109,45,2024-09-13,mercadolibre,towels,1,9475,9475,3500,1231.75,12975,2024,9,3,4,False,Spring
PS-10165,666,2024-09-14,shopify,towels,1,13990,13990,5500,419.7,17990,2024,9,3,5,True,Spring
PS-10293,794,2024-09-14,shopify,towels,1,11990,11990,0,359.7,11990,2024,9,3,5,True,Spring
PS-10098,599,2024-09-16,shopify,tshirts,3,13990,41970,0,1259.1,41470,2024,9,3,0,False,Spring
PS-10223,724,2024-09-16,shopify,socks,3,4990,14970,3500,449.1,17470,2024,9,3,0,False,Spring
PS-10222,723,2024-09-16,shopify,towels,1,12990,12990,5500,389.7,18490,2024,9,3,0,False,Spring
PS-10198,699,2024-09-16,shopify,towels,2,12990,25980,0,779.4,25980,2024,9,3,0,False,Spring
PS-10101,602,2024-09-19,shopify,pajamas,1,13990,13990,3500,419.7,16990,2024,9,3,3,False,Spring
PS-10102,603,2024-09-22,shopify,socks,2,19990,39980,3500,1199.4,43480,2024,9,3,6,True,Spring
768,33,2024-09-25,mercadolibre,towels,4,13761,55044,0,7155.72,55044,2024,9,3,2,False,Spring
PS-10081,582,2024-09-25,shopify,shorts,2,13990,27980,5500,839.4,31480,2024,9,3,2,False,Spring
1250,75,2024-09-25,mercadolibre,pajamas,1,24755,24755,3500,3218.15,28255,2024,9,3,2,False,Spring
84,11,2024-09-25,mercadolibre,jackets,2,26988,53976,0,7016.88,53976,2024,9,3,2,False,Spring
PS-10163,664,2024-09-26,shopify,shorts,1,27990,27990,5500,839.6999999999999,33490,2024,9,3,3,False,Spring
1438,33,2024-09-26,mercadolibre,jackets,3,27864,83592,0,10866.96,83592,2024,9,3,3,False,Spring
1275,41,2024-09-27,mercadolibre,jackets,1,23879,23879,3500,3104.27,27379,2024,9,3,4,False,Spring
PS-10069,570,2024-09-27,shopify,pajamas,1,27990,27990,0,839.6999999999999,27990,2024,9,3,4,False,Spring
PS-10059,560,2024-09-28,shopify,towels,1,11990,11990,3500,359.7,15490,2024,9,3,5,True,Spring
PS-10123,624,2024-09-28,shopify,jackets,1,11990,11990,0,359.7,10490,2024,9,3,5,True,Spring
1261,7,2024-10-03,mercadolibre,tshirts,4,9829,39316,0,5111.08,39316,2024,10,4,3,False,Spring
140,47,2024-10-05,mercadolibre,socks,1,5825,5825,3500,757.25,9325,2024,10,4,5,True,Spring
PS-10056,557,2024-10-05,shopify,towels,2,11990,23980,5500,719.4,29480,2024,10,4,5,True,Spring
PS-10295,796,2024-10-05,shopify,pajamas,1,4990,4990,3500,149.7,8490,2024,10,4,5,True,Spring
PS-10224,725,2024-10-06,shopify,tshirts,1,11990,11990,3500,359.7,15490,2024,10,4,6,True,Spring
PS-10195,696,2024-10-08,shopify,pajamas,1,11990,11990,3500,359.7,14490,2024,10,4,1,False,Spring
PS-10239,740,2024-10-08,shopify,jackets,2,11990,23980,3500,719.4,25480,2024,10,4,1,False,Spring
PS-10196,697,2024-10-10,shopify,jackets,2,27990,55980,3500,1679.4,59480,2024,10,4,3,False,Spring
944,435,2024-10-13,mercadolibre,towels,2,12929,25858,3500,3361.54,29358,2024,10,4,6,True,Spring
20,178,2024-10-14,mercadolibre,pajamas,1,15299,15299,5500,1988.87,20799,2024,10,4,0,False,Spring
PS-10046,547,2024-10-17,shopify,tshirts,2,4990,9980,3500,299.4,13480,2024,10,4,3,False,Spring
PS-10227,728,2024-10-17,shopify,shorts,1,27990,27990,3500,839.6999999999999,31490,2024,10,4,3,False,Spring
PS-10299,800,2024-10-18,shopify,shorts,1,19990,19990,3500,599.6999999999999,23490,2024,10,4,4,False,Spring
1054,78,2024-10-18,mercadolibre,jackets,1,24071,24071,3500,3129.23,27571,2024,10,4,4,False,Spring
PS-10228,729,2024-10-20,shopify,socks,1,12990,12990,3500,389.7,14990,2024,10,4,6,True,Spring
1989,227,2024-10-21,mercadolibre,tshirts,2,11918,23836,3500,3098.6800000000003,27336,2024,10,4,0,False,Spring
PS-10109,610,2024-10-21,shopify,jackets,1,13990,13990,5500,419.7,17490,2024,10,4,0,False,Spring
1287,309,2024-10-22,mercadolibre,towels,2,8693,17386,3500,2260.1800000000003,20886,2024,10,4,1,False,Spring
1069,90,2024-10-22,mercadolibre,pajamas,1,18861,18861,3500,2451.9300000000003,22361,2024,10,4,1,False,Spring
PS-10125,626,2024-10-23,shopify,pajamas,2,13990,27980,3500,839.4,31480,2024,10,4,2,False,Spring
259,21,2024-10-23,mercadolibre,tshirts,1,13711,13711,3500,1782.43,17211,2024,10,4,2,False,Spring
1437,179,2024-10-24,mercadolibre,jackets,2,25751,51502,0,6695.26,51502,2024,10,4,3,False,Spring
1429,46,2024-10-24,mercadolibre,towels,1,10594,10594,3500,1377.22,14094,2024,10,4,3,False,Spring
1722,53,2024-10-25,mercadolibre,tshirts,1,10344,10344,3500,1344.72,13844,2024,10,4,4,False,Spring
PS-10137,638,2024-10-27,shopify,tshirts,1,4990,4990,5500,149.7,10490,2024,10,4,6,True,Spring
1117,396,2024-10-27,mercadolibre,socks,1,5337,5337,3500,693.8100000000001,8837,2024,10,4,6,True,Spring
1020,77,2024-10-28,mercadolibre,pajamas,1,17293,17293,3500,2248.09,20793,2024,10,4,0,False,Spring
PS-10126,627,2024-10-28,shopify,shorts,2,27990,55980,3500,1679.4,59480,2024,10,4,0,False,Spring
PS-10235,736,2024-10-28,shopify,shorts,2,11990,23980,0,719.4,23980,2024,10,4,0,False,Spring
PS-10181,682,2024-10-29,shopify,socks,1,4990,4990,3500,149.7,6990,2024,10,4,1,False,Spring
1980,20,2024-10-29,mercadolibre,towels,2,10602,21204,3500,2756.52,24704,2024,10,4,1,False,Spring
1392,69,2024-10-29,mercadolibre,pajamas,3,21655,64965,0,8445.45,64965,2024,10,4,1,False,Spring
PS-10116,617,2024-10-30,shopify,jackets,1,27990,27990,5500,839.6999999999999,32990,2024,10,4,2,False,Spring
176,272,2024-10-31,mercadolibre,tshirts,1,10908,10908,3500,1418.04,14408,2024,10,4,3,False,Spring
1715,314,2024-10-31,mercadolibre,pajamas,1,16089,16089,5500,2091.57,21589,2024,10,4,3,False,Spring
PS-10087,588,2024-10-31,shopify,jackets,1,27990,27990,5500,839.6999999999999,32490,2024,10,4,3,False,Spring
PS-10026,527,2024-11-01,shopify,towels,2,4990,9980,5500,299.4,15480,2024,11,4,4,False,Spring
PS-10080,581,2024-11-01,shopify,shorts,3,4990,14970,5500,449.1,18470,2024,11,4,4,False,Spring
PS-10229,730,2024-11-01,shopify,jackets,1,27990,27990,3500,839.6999999999999,31490,2024,11,4,4,False,Spring
PS-10256,757,2024-11-02,shopify,jackets,1,11990,11990,3500,359.7,15490,2024,11,4,5,True,Spring
PS-10138,639,2024-11-03,shopify,jackets,2,27990,55980,5500,1679.4,61480,2024,11,4,6,True,Spring
1190,98,2024-11-04,mercadolibre,shorts,1,13892,13892,3500,1805.96,17392,2024,11,4,0,False,Spring
PS-10027,528,2024-11-07,shopify,pajamas,1,13990,13990,5500,419.7,17490,2024,11,4,3,False,Spring
PS-10202,703,2024-11-08,shopify,socks,3,12990,38970,5500,1169.1,43970,2024,11,4,4,False,Spring
PS-10208,709,2024-11-08,shopify,jackets,3,4990,14970,5500,449.1,20470,2024,11,4,4,False,Spring
PS-10079,580,2024-11-08,shopify,towels,2,12990,25980,0,779.4,24480,2024,11,4,4,False,Spring
250,277,2024-11-09,mercadolibre,tshirts,2,9051,18102,3500,2353.26,21602,2024,11,4,5,True,Spring
1291,16,2024-11-09,mercadolibre,socks,2,4049,8098,3500,1052.74,11598,2024,11,4,5,True,Spring
916,32,2024-11-10,mercadolibre,socks,2,4739,9478,3500,1232.14,12978,2024,11,4,6,True,Spring
PS-10054,555,2024-11-10,shopify,shorts,3,12990,38970,3500,1169.1,42470,2024,11,4,6,True,Spring
439,337,2024-11-10,mercadolibre,pajamas,1,19936,19936,5500,2591.6800000000003,25436,2024,11,4,6,True,Spring
PS-10124,625,2024-11-11,shopify,towels,1,27990,27990,5500,839.6999999999999,31990,2024,11,4,0,False,Spring
PS-10269,770,2024-11-14,shopify,shorts,2,19990,39980,0,1199.4,38480,2024,11,4,3,False,Spring
1676,35,2024-11-14,mercadolibre,tshirts,2,14800,29600,3500,3848.0,33100,2024,11,4,3,False,Spring
PS-10143,644,2024-11-15,shopify,socks,1,11990,11990,0,359.7,10990,2024,11,4,4,False,Spring
1102,62,2024-11-16,mercadolibre,shorts,2,15638,31276,0,4065.88,31276,2024,11,4,5,True,Spring
644,25,2024-11-16,mercadolibre,jackets,1,30397,30397,0,3951.61,30397,2024,11,4,5,True,Spring
PS-10243,744,2024-11-17,shopify,jackets,2,27990,55980,0,1679.4,55980,2024,11,4,6,True,Spring
PS-10133,634,2024-11-17,shopify,tshirts,2,12990,25980,3500,779.4,27980,2024,11,4,6,True,Spring
702,87,2024-11-17,mercadolibre,jackets,2,24364,48728,0,6334.64,48728,2024,11,4,6,True,Spring
PS-10031,532,2024-11-18,shopify,socks,3,13990,41970,5500,1259.1,47470,2024,11,4,0,False,Spring
PS-10219,720,2024-11-18,shopify,tshirts,1,19990,19990,5500,599.6999999999999,25490,2024,11,4,0,False,Spring
PS-10002,503,2024-11-18,shopify,shorts,1,27990,27990,5500,839.6999999999999,31990,2024,11,4,0,False,Spring
PS-10136,637,2024-11-19,shopify,shorts,1,11990,11990,3500,359.7,15490,2024,11,4,1,False,Spring
PS-10252,753,2024-11-20,shopify,socks,2,11990,23980,3500,719.4,27480,2024,11,4,2,False,Spring
PS-10129,630,2024-11-20,shopify,towels,1,19990,19990,5500,599.6999999999999,24490,2024,11,4,2,False,Spring
PS-10206,707,2024-11-21,shopify,tshirts,2,11990,23980,3500,719.4,26980,2024,11,4,3,False,Spring
PS-10051,552,2024-11-21,shopify,shorts,2,13990,27980,5500,839.4,32480,2024,11,4,3,False,Spring
1107,64,2024-11-23,mercadolibre,shorts,4,12377,49508,0,6436.04,49508,2024,11,4,5,True,Spring
1652,295,2024-11-24,mercadolibre,tshirts,4,14374,57496,0,7474.48,57496,2024,11,4,6,True,Spring
PS-10297,798,2024-11-26,shopify,shorts,2,27990,55980,0,1679.4,53980,2024,11,4,1,False,Spring
PS-10111,612,2024-11-26,shopify,pajamas,1,13990,13990,0,419.7,13990,2024,11,4,1,False,Spring
863,51,2024-11-26,mercadolibre,towels,1,11793,11793,5500,1533.09,17293,2024,11,4,1,False,Spring
PS-10053,554,2024-11-27,shopify,pajamas,2,13990,27980,3500,839.4,31480,2024,11,4,2,False,Spring
PS-10021,522,2024-11-30,shopify,shorts,3,4990,14970,3500,449.1,17970,2024,11,4,5,True,Spring
1740,105,2024-11-30,mercadolibre,jackets,1,22165,22165,3500,2881.4500000000003,25665,2024,11,4,5,True,Spring
PS-10260,761,2024-12-03,shopify,towels,2,27990,55980,3500,1679.4,59480,2024,12,4,1,False,Summer
631,3,2024-12-03,mercadolibre,tshirts,1,13907,13907,3500,1807.91,17407,2024,12,4,1,False,Summer
PS-10259,760,2024-12-05,shopify,socks,2,12990,25980,3500,779.4,29480,2024,12,4,3,False,Summer
PS-10020,521,2024-12-05,shopify,shorts,3,13990,41970,3500,1259.1,44470,2024,12,4,3,False,Summer
PS-10144,645,2024-12-06,shopify,shorts,2,27990,55980,3500,1679.4,59480,2024,12,4,4,False,Summer
PS-10029,530,2024-12-06,shopify,tshirts,2,13990,27980,3500,839.4,31480,2024,12,4,4,False,Summer
PS-10231,732,2024-12-07,shopify,towels,1,19990,19990,0,599.6999999999999,17990,2024,12,4,5,True,Summer
PS-10201,702,2024-12-07,shopify,socks,1,13990,13990,3500,419.7,15990,2024,12,4,5,True,Summer
PS-10089,590,2024-12-08,shopify,socks,1,11990,11990,3500,359.7,15490,2024,12,4,6,True,Summer
673,27,2024-12-08,mercadolibre,socks,1,3750,3750,5500,487.5,9250,2024,12,4,6,True,Summer
PS-10230,731,2024-12-09,shopify,tshirts,3,27990,83970,5500,2519.1,88470,2024,12,4,0,False,Summer
PS-10203,704,2024-12-09,shopify,socks,2,12990,25980,5500,779.4,31480,2024,12,4,0,False,Summer
1714,21,2024-12-09,mercadolibre,pajamas,1,24654,24654,3500,3205.02,28154,2024,12,4,0,False,Summer
PS-10290,791,2024-12-12,shopify,jackets,1,11990,11990,3500,359.7,15490,2024,12,4,3,False,Summer
PS-10039,540,2024-12-14,shopify,socks,1,13990,13990,5500,419.7,19490,2024,12,4,5,True,Summer
1730,421,2024-12-15,mercadolibre,towels,4,12490,49960,0,6494.8,49960,2024,12,4,6,True,Summer
PS-10131,632,2024-12-15,shopify,socks,2,13990,27980,0,839.4,27980,2024,12,4,6,True,Summer
369,25,2024-12-15,mercadolibre,jackets,3,29620,88860,0,11551.8,88860,2024,12,4,6,True,Summer
1013,290,2024-12-16,mercadolibre,jackets,1,23941,23941,3500,3112.33,27441,2024,12,4,0,False,Summer
PS-10045,546,2024-12-16,shopify,shorts,1,13990,13990,3500,419.7,16490,2024,12,4,0,False,Summer
PS-10042,543,2024-12-19,shopify,socks,1,13990,13990,5500,419.7,19490,2024,12,4,3,False,Summer
PS-10287,788,2024-12-20,shopify,towels,1,13990,13990,0,419.7,13990,2024,12,4,4,False,Summer
103,22,2024-12-20,mercadolibre,socks,1,5861,5861,3500,761.9300000000001,9361,2024,12,4,4,False,Summer
PS-10095,596,2024-12-20,shopify,socks,1,11990,11990,0,359.7,11990,2024,12,4,4,False,Summer
975,27,2024-12-20,mercadolibre,towels,2,8706,17412,3500,2263.56,20912,2024,12,4,4,False,Summer
PS-10112,613,2024-12-21,shopify,jackets,1,4990,4990,3500,149.7,6490,2024,12,4,5,True,Summer
PS-10245,746,2024-12-21,shopify,shorts,2,4990,9980,5500,299.4,15480,2024,12,4,5,True,Summer
PS-10240,741,2024-12-21,shopify,towels,2,12990,25980,5500,779.4,29980,2024,12,4,5,True,Summer
495,190,2024-12-23,mercadolibre,tshirts,2,12601,25202,3500,3276.26,28702,2024,12,4,0,False,Summer
1726,8,2024-12-23,mercadolibre,jackets,2,25115,50230,0,6529.900000000001,50230,2024,12,4,0,False,Summer
PS-10178,679,2024-12-23,shopify,shorts,3,12990,38970,3500,1169.1,42470,2024,12,4,0,False,Summer
PS-10076,577,2024-12-23,shopify,tshirts,1,13990,13990,5500,419.7,17990,2024,12,4,0,False,Summer
PS-10041,542,2024-12-24,shopify,pajamas,2,19990,39980,5500,1199.4,44480,2024,12,4,1,False,Summer
PS-10291,792,2024-12-25,shopify,pajamas,3,4990,14970,3500,449.1,17970,2024,12,4,2,False,Summer
PS-10072,573,2024-12-25,shopify,shorts,3,27990,83970,0,2519.1,83970,2024,12,4,2,False,Summer
665,122,2024-12-26,mercadolibre,towels,4,15664,62656,0,8145.280000000001,62656,2024,12,4,3,False,Summer
PS-10119,620,2024-12-26,shopify,socks,2,27990,55980,3500,1679.4,59480,2024,12,4,3,False,Summer
PS-10264,765,2024-12-26,shopify,tshirts,1,4990,4990,5500,149.7,10490,2024,12,4,3,False,Summer
PS-10036,537,2024-12-27,shopify,towels,2,19990,39980,3500,1199.4,42980,2024,12,4,4,False,Summer
1055,80,2024-12-28,mercadolibre,pajamas,2,21108,42216,0,5488.08,42216,2024,12,4,5,True,Summer
1165,21,2024-12-28,mercadolibre,jackets,1,24228,24228,3500,3149.6400000000003,27728,2024,12,4,5,True,Summer
1099,442,2024-12-29,mercadolibre,shorts,2,13712,27424,3500,3565.1200000000003,30924,2024,12,4,6,True,Summer
1518,21,2024-12-30,mercadolibre,jackets,2,33284,66568,0,8653.84,66568,2024,12,4,0,False,Summer
PS-10142,643,2024-12-30,shopify,jackets,1,27990,27990,5500,839.6999999999999,33490,2024,12,4,0,False,Summer
PS-10064,565,2024-12-31,shopify,pajamas,1,27990,27990,5500,839.6999999999999,33490,2024,12,4,1,False,Summer
PS-10000,501,2024-12-31,shopify,jackets,1,4990,4990,0,149.7,4490,2024,12,4,1,False,Summer
PS-10110,611,2025-01-01,shopify,shorts,1,19990,19990,3500,599.6999999999999,21490,2025,1,1,2,False,Summer
PS-10065,566,2025-01-06,shopify,socks,1,13990,13990,3500,419.7,16990,2025,1,1,0,False,Summer
PS-10147,648,2025-01-07,shopify,tshirts,2,12990,25980,0,779.4,25480,2025,1,1,1,False,Summer
PS-10134,635,2025-01-07,shopify,towels,1,13990,13990,3500,419.7,15990,2025,1,1,1,False,Summer
PS-10282,783,2025-01-08,shopify,pajamas,2,11990,23980,3500,719.4,27480,2025,1,1,2,False,Summer
PS-10085,586,2025-01-08,shopify,socks,3,12990,38970,0,1169.1,36970,2025,1,1,2,False,Summer
PS-10158,659,2025-01-10,shopify,shorts,1,12990,12990,3500,389.7,15490,2025,1,1,4,False,Summer
PS-10105,606,2025-01-12,shopify,towels,1,13990,13990,3500,419.7,17490,2025,1,1,6,True,Summer
PS-10146,647,2025-01-12,shopify,shorts,1,12990,12990,0,389.7,11990,2025,1,1,6,True,Summer
PS-10038,539,2025-01-15,shopify,shorts,3,13990,41970,5500,1259.1,47470,2025,1,1,2,False,Summer
PS-10001,502,2025-01-17,shopify,socks,1,13990,13990,3500,419.7,17490,2025,1,1,4,False,Summer
PS-10261,762,2025-01-18,shopify,pajamas,3,4990,14970,3500,449.1,16470,2025,1,1,5,True,Summer
PS-10298,799,2025-01-19,shopify,pajamas,1,4990,4990,5500,149.7,10490,2025,1,1,6,True,Summer
PS-10286,787,2025-01-20,shopify,socks,2,13990,27980,5500,839.4,31480,2025,1,1,0,False,Summer
PS-10128,629,2025-01-20,shopify,socks,1,12990,12990,0,389.7,11990,2025,1,1,0,False,Summer
PS-10191,692,2025-01-22,shopify,tshirts,2,13990,27980,3500,839.4,29480,2025,1,1,2,False,Summer
PS-10049,550,2025-01-22,shopify,towels,3,12990,38970,0,1169.1,38970,2025,1,1,2,False,Summer
PS-10205,706,2025-01-23,shopify,shorts,1,11990,11990,3500,359.7,14990,2025,1,1,3,False,Summer
PS-10249,750,2025-01-24,shopify,jackets,1,19990,19990,3500,599.6999999999999,21990,2025,1,1,4,False,Summer
PS-10153,654,2025-01-25,shopify,jackets,1,12990,12990,3500,389.7,16490,2025,1,1,5,True,Summer
PS-10068,569,2025-01-25,shopify,tshirts,1,12990,12990,5500,389.7,18490,2025,1,1,5,True,Summer
PS-10130,631,2025-01-26,shopify,shorts,3,11990,35970,5500,1079.1,41470,2025,1,1,6,True,Summer
PS-10215,716,2025-01-28,shopify,jackets,1,19990,19990,3500,599.6999999999999,21990,2025,1,1,1,False,Summer
PS-10055,556,2025-01-29,shopify,tshirts,1,12990,12990,3500,389.7,16490,2025,1,1,2,False,Summer
PS-10190,691,2025-01-29,shopify,towels,1,19990,19990,3500,599.6999999999999,21990,2025,1,1,2,False,Summer
PS-10097,598,2025-01-30,shopify,shorts,1,13990,13990,3500,419.7,17490,2025,1,1,3,False,Summer
